score_entry_threshold,min_tier,stop_loss_ticks,target_ticks,exit_on_opposing_score,max_bars_in_trade,total_trades,win_rate,profit_factor,max_drawdown_dollars,sharpe,avg_pnl_per_trade,net_pnl
50,1,20,16,0.7,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
50,1,20,24,0.3,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
50,1,20,24,0.3,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
50,1,20,24,0.3,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
50,1,20,24,0.5,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
50,1,20,24,0.5,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
50,1,20,24,0.5,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
50,1,20,24,0.7,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
50,1,20,24,0.7,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
50,1,20,24,0.7,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
50,1,20,32,0.3,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
50,1,20,32,0.3,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
50,1,20,32,0.3,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
50,1,20,32,0.5,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
50,1,20,32,0.5,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
50,1,20,32,0.5,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
50,1,20,32,0.7,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
50,1,20,32,0.7,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
50,1,20,32,0.7,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
50,1,20,40,0.3,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,20,40,0.3,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
50,1,20,40,0.3,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
50,1,20,40,0.5,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,20,40,0.5,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
50,1,20,40,0.5,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
50,1,20,40,0.7,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,20,40,0.7,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
50,1,20,40,0.7,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
50,1,20,60,0.3,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,20,60,0.3,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
50,1,20,60,0.3,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
50,1,20,60,0.5,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,20,60,0.5,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
50,1,20,60,0.5,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
50,1,20,60,0.7,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,20,60,0.7,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
50,1,20,60,0.7,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
50,1,30,16,0.3,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
50,1,30,16,0.3,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
50,1,30,16,0.3,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
50,1,30,16,0.5,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
50,1,30,16,0.5,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
50,1,30,16,0.5,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
50,1,30,16,0.7,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
50,1,30,16,0.7,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
50,1,30,16,0.7,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
50,1,30,24,0.3,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
50,1,30,24,0.3,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
50,1,30,24,0.3,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
50,1,30,24,0.5,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
50,1,30,24,0.5,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
50,1,30,24,0.5,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
50,1,30,24,0.7,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
50,1,30,24,0.7,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
50,1,30,24,0.7,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
50,1,30,32,0.3,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
50,1,30,32,0.3,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
50,1,30,32,0.3,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
50,1,30,32,0.5,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
50,1,30,32,0.5,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
50,1,30,32,0.5,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
50,1,30,32,0.7,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
50,1,30,32,0.7,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
50,1,30,32,0.7,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
50,1,30,40,0.3,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,30,40,0.3,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
50,1,30,40,0.3,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
50,1,30,40,0.5,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,30,40,0.5,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
50,1,30,40,0.5,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
50,1,30,40,0.7,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,30,40,0.7,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
50,1,30,40,0.7,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
50,1,30,60,0.3,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,30,60,0.3,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
50,1,30,60,0.3,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
50,1,30,60,0.5,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,30,60,0.5,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
50,1,30,60,0.5,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
50,1,30,60,0.7,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
50,1,30,60,0.7,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
50,1,30,60,0.7,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
50,2,8,16,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,16,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,24,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,32,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,40,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,8,60,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,16,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,24,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,32,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,40,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,12,60,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,16,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,24,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,32,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,40,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,16,60,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,16,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,24,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,32,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,40,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,20,60,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,30,16,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,30,16,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,30,16,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,30,16,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,30,16,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
50,2,30,16,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
